"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34019","Hunterdon County, New Jersey","121362","696","59281","750","2667","396","45","60","2622","403","9991","768","566","330","9425","776","4539","621","140","131","4399","635","5065","521","657","384","4408","625","6358","458","759","443","5599","615","9735","282","282","167","9453","298","10996","324","1042","466","9954","558","6377","236","303","193","6074","287","3553","144","488","332","3065","337","62081","761","3386","516","360","372","3026","592","9931","700","594","492","9337","840","4358","547","261","219","4097","583","4566","385","792","486","3774","623","6548","361","235","178","6313","381","11012","505","380","210","10632","479","10919","315","587","380","10332","460","6316","285","425","364","5891","455","5045","300","266","208","4779","365"
"0500000US34021","Mercer County, New Jersey","370498","1423","180926","1027","13041","901","5423","919","7618","1097","32019","1395","12716","1360","19303","1550","19397","1475","2886","1209","16511","1421","21271","867","1993","763","19278","1135","23241","387","2601","973","20640","1017","25702","107","2631","874","23071","872","23253","302","4198","925","19055","978","13849","454","1302","646","12547","735","9153","491","1326","434","7827","451","189572","698","12055","733","5952","1123","6103","1115","30323","1139","10221","1649","20102","1732","20563","1434","2757","847","17806","1540","20388","1155","4545","1145","15843","1477","23563","313","3466","1154","20097","1230","26647","139","3592","857","23055","872","25300","158","3092","908","22208","899","17090","479","2106","849","14984","890","13643","645","1739","555","11904","723"
"0500000US34023","Middlesex County, New Jersey","834447","2588","408792","2574","29161","1065","9793","1499","19368","1667","69092","1267","19003","2438","50089","2436","40685","1616","2711","770","37974","1671","51463","1584","4241","1178","47222","1831","57926","361","2802","955","55124","1026","56575","1026","4274","1232","52301","1505","51818","626","5029","1203","46789","1227","31841","391","3517","852","28324","999","20231","415","2242","543","17989","669","425655","613","27767","1048","8155","1748","19612","1911","66665","1311","18043","2022","48622","2501","38581","1486","4975","910","33606","1570","52605","1260","6870","1418","45735","1779","57385","8","7047","1480","50338","1479","59034","269","6670","1241","52364","1194","56083","189","6361","1129","49722","1143","37101","256","3810","995","33291","960","30434","391","6114","975","24320","1018"
"0500000US34025","Monmouth County, New Jersey","622435","750","302696","752","19993","1041","4782","1210","15211","1585","52747","1531","11307","2071","41440","2208","25853","1271","3420","1217","22433","1505","30156","1192","2675","855","27481","1340","34815","698","2271","929","32544","1064","46266","72","4114","1023","42152","1013","47301","140","3124","844","44177","835","28804","314","1802","615","27002","686","16761","366","1188","363","15573","456","319739","774","19176","1144","4730","823","14446","1440","50712","1585","9619","1620","41093","1974","25967","1268","3359","852","22608","1263","29456","1003","3432","916","26024","1278","36770","127","3569","883","33201","887","49799","174","4111","966","45688","950","49693","99","3664","847","46029","864","32902","431","1964","712","30938","837","25264","584","3334","1010","21930","1181"
"0500000US34027","Morris County, New Jersey","495297","1777","242620","1150","14885","851","1146","558","13739","924","43525","1348","6793","1791","36732","1861","20724","1110","1022","513","19702","1195","24278","856","1465","684","22813","996","30035","612","1715","779","28320","1064","38783","611","1712","748","37071","736","34677","796","1703","623","32974","919","21087","603","1360","591","19727","837","14626","463","1074","485","13552","578","252677","1026","15109","1007","1488","698","13621","1159","41358","1235","5175","1835","36183","1758","19282","1076","849","326","18433","1156","24112","924","1034","495","23078","1044","31198","686","2129","830","29069","1018","40474","642","1831","815","38643","997","36378","354","1914","595","34464","646","24429","451","1874","670","22555","791","20337","600","2392","651","17945","866"
"0500000US34029","Ocean County, New Jersey","592333","1135","284641","1259","26096","1340","11943","1696","14153","1974","49469","1692","19490","2740","29979","2696","22624","1331","3568","1212","19056","1752","29075","1353","5395","1085","23680","1401","29575","814","4420","1069","25155","1365","34671","711","4145","1256","30526","1231","37942","530","3780","1105","34162","1043","31036","496","2409","609","28627","626","24153","554","1751","512","22402","806","307692","1117","24089","1200","12634","1864","11455","1957","48617","1226","19114","2472","29503","2706","23862","1171","5171","1245","18691","1513","27624","1079","5549","1047","22075","1285","29663","735","4034","1227","25629","1536","36882","742","3756","856","33126","1097","42190","123","4225","1048","37965","1067","39148","531","3294","764","35854","859","35617","673","2949","803","32668","936"
"0500000US34031","Passaic County, New Jersey","509493","735","247478","877","21311","995","11289","1181","10022","1279","44482","1316","20050","1798","24432","1931","26114","1439","6391","1390","19723","1730","29347","1294","4281","1166","25066","1667","32210","443","4133","1215","28077","1351","33080","464","5468","1157","27612","1216","30653","224","3878","1096","26775","1106","18744","318","1669","645","17075","682","11537","384","1384","508","10153","557","262015","695","19548","1140","8542","1585","11006","1902","44288","1414","21013","2066","23275","2083","25851","1346","6176","1329","19675","1460","29920","1337","7524","1206","22396","1704","32887","321","7502","1324","25385","1378","35417","167","6599","1336","28818","1389","33188","194","7420","1237","25768","1222","22576","419","3603","798","18973","878","18340","536","3884","1079","14456","1182"
"0500000US34033","Salem County, New Jersey","61710","692","29949","790","1932","619","1003","706","929","528","5393","778","1666","661","3727","777","2377","342","463","354","1914","477","3478","623","525","308","2953","693","3294","469","151","143","3143","499","4111","535","375","327","3736","587","4525","144","356","225","4169","242","3232","97","375","265","2857","281","1607","149","129","114","1478","179","31761","656","2120","666","1026","591","1094","497","4894","419","1587","591","3307","615","2637","616","823","495","1814","608","3182","562","982","548","2200","575","3957","433","1050","493","2907","443","4126","318","710","348","3416","402","4785","177","588","276","4197","325","3445","267","305","217","3140","254","2615","311","448","222","2167","366"
"0500000US34035","Somerset County, New Jersey","332502","883","163173","944","10800","796","1560","950","9240","1156","30596","1424","3035","1059","27561","1824","13914","1213","651","482","13263","1338","15960","714","1810","686","14150","959","22175","457","721","507","21454","666","24771","444","1004","492","23767","601","23529","254","1355","607","22174","603","12877","493","940","381","11937","608","8551","537","1217","523","7334","777","169329","749","10275","889","1197","647","9078","991","27506","1107","3645","1134","23861","1489","12046","1473","1470","1008","10576","1308","17000","1134","1172","510","15828","1244","22282","4","1683","826","20599","826","27509","206","621","306","26888","306","24681","35","1878","792","22803","790","15173","636","1601","704","13572","827","12857","719","2647","558","10210","753"
"0500000US34037","Sussex County, New Jersey","140386","1163","70189","750","3883","788","298","234","3585","791","11947","1043","1551","542","10396","967","5845","778","589","408","5256","794","7085","800","632","393","6453","903","8016","571","901","343","7115","681","11427","585","831","363","10596","673","11793","367","1263","660","10530","705","6772","518","351","243","6421","541","3421","206","470","256","2951","300","70197","833","3918","603","704","421","3214","523","10227","799","2417","862","7810","1201","5884","674","1397","935","4487","793","5529","688","865","360","4664","781","8592","704","1065","634","7527","802","12030","570","1340","601","10690","823","11675","368","733","351","10942","497","7458","466","179","156","7279","488","4884","282","364","279","4520","305"
"0500000US34039","Union County, New Jersey","559334","1557","272720","1190","20795","1014","8997","1501","11798","1539","49344","1208","16190","1892","33154","2023","26464","1496","4606","1320","21858","1960","31172","1258","3509","1058","27663","1684","38146","272","4809","1316","33337","1275","39202","349","4757","1222","34445","1232","34735","106","4392","1063","30343","1070","20378","324","2904","770","17474","808","12484","439","2110","686","10374","765","286614","747","21064","890","6593","1409","14471","1594","47621","1237","18470","2123","29151","2148","23068","1122","4052","1081","19016","1509","31893","838","7142","1513","24751","1627","40079","351","6165","1341","33914","1405","41550","211","4295","1007","37255","989","37289","174","5800","1269","31489","1288","23787","285","4429","980","19358","1010","20263","524","3812","971","16451","1071"
"0500000US34041","Warren County, New Jersey","105986","400","52076","913","2990","658","549","491","2441","690","8682","944","2529","847","6153","843","5105","736","407","309","4698","792","5140","792","371","269","4769","843","6040","746","191","178","5849","750","7756","321","1188","432","6568","590","8511","284","463","292","8048","355","4850","193","385","234","4465","333","3002","366","97","115","2905","361","53910","878","2991","442","1103","583","1888","563","8132","950","1355","501","6777","1079","4449","730","401","313","4048","764","4940","593","798","486","4142","701","6242","574","1289","486","4953","655","8784","565","1356","538","7428","681","8661","336","704","332","7957","512","5412","166","770","424","4642","430","4299","348","653","374","3646","486"
