"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34019","Hunterdon County, New Jersey","123740","2605","60935","2125","4129","585","862","447","3267","624","11079","676","1325","519","9754","853","3676","1050","209","134","3467","1057","4478","709","255","163","4223","733","7964","433","526","357","7438","525","12799","278","676","669","12123","585","9195","240","241","276","8954","369","4939","378","275","190","4664","434","2676","128","513","337","2163","360","62805","992","3396","414","279","224","3117","384","11385","297","678","572","10707","656","3287","259","181","191","3106","269","4950","367","337","263","4613","450","9234","505","662","410","8572","580","13005","379","213","200","12792","463","9132","189","230","215","8902","293","4601","413","442","255","4159","446","3815","476","921","404","2894","479"
"0500000US34021","Mercer County, New Jersey","361206","1415","175139","1285","13404","945","3240","910","10164","1395","29161","1243","7278","1761","21883","1798","19951","221","878","527","19073","564","22766","653","1485","723","21281","927","24635","748","1892","742","22743","990","26417","320","1788","648","24629","702","20091","216","1487","678","18604","692","10181","448","1178","456","9003","668","8533","461","516","274","8017","554","186067","841","12960","739","4122","1036","8838","1178","27348","919","6272","1353","21076","1606","19943","522","1800","721","18143","932","22706","497","4326","970","18380","1139","25815","92","3451","983","22364","991","28322","106","1639","613","26683","641","22600","85","1850","626","20750","628","13066","338","1448","527","11618","580","13307","547","1672","543","11635","719"
"0500000US34023","Middlesex County, New Jersey","804255","1624","393733","1422","30453","1091","6599","1275","23854","1597","64223","1121","10800","1490","53423","1709","42522","313","1214","562","41308","629","54306","451","1747","865","52559","1028","58349","449","2002","682","56347","809","59206","382","3485","984","55721","1023","43611","248","2373","975","41238","1004","23713","416","1709","650","22004","603","17350","635","2210","601","15140","731","410522","876","29694","1155","5969","1391","23725","1749","60881","1177","10958","1741","49923","2052","39752","34","1528","675","38224","673","56618","182","3854","1089","52764","1107","58297","3","4556","1045","53741","1045","61742","163","2658","812","59084","818","47188","255","2765","807","44423","880","27594","88","2771","688","24823","697","28756","634","4848","985","23908","1131"
"0500000US34025","Monmouth County, New Jersey","626610","1429","305504","1234","21857","1243","5822","1123","16035","1675","54979","1102","7151","1373","47828","1680","25823","470","1227","559","24596","718","32102","677","997","408","31105","745","41132","202","2104","702","39028","721","53839","226","2099","624","51740","652","39929","140","1181","520","38748","539","20551","328","1613","432","18938","526","15292","355","1098","445","14194","568","321106","1121","21605","1057","5577","1378","16028","1569","51734","954","7456","1701","44278","1950","23059","317","2839","793","20220","879","32567","441","2558","787","30009","951","44669","185","3284","1104","41385","1107","56731","95","4363","992","52368","985","42035","125","2518","611","39517","665","23745","313","2312","685","21433","752","24961","852","2600","717","22361","1135"
"0500000US34027","Morris County, New Jersey","490592","1300","239374","1141","16520","811","1990","679","14530","1037","43529","782","3149","969","40380","1309","18397","413","686","278","17711","507","26285","613","1134","643","25151","877","34359","534","1033","486","33326","788","41601","599","943","454","40658","720","30487","296","673","345","29814","437","16281","439","1273","460","15008","673","11915","659","999","422","10916","629","251218","494","16471","867","1826","766","14645","1025","41018","856","2786","1050","38232","1289","16466","326","1007","480","15459","533","25580","414","1312","609","24268","584","37491","208","1248","586","36243","589","43322","250","1367","633","41955","678","32064","261","2702","1346","29362","1361","19545","481","1301","493","18244","638","19261","508","2331","731","16930","790"
"0500000US34029","Ocean County, New Jersey","573551","1596","273774","1326","24171","1202","11931","1456","12240","1724","44603","1222","15576","2223","29027","2339","21580","722","2359","824","19221","1017","30516","581","4180","896","26336","1008","32381","1261","3972","1244","28409","1628","38150","1244","2368","675","35782","1378","33018","390","1652","572","31366","669","25346","444","1831","539","23515","556","24009","517","2431","624","21578","782","299777","944","22704","869","10837","1523","11867","1438","42754","1109","13500","2022","29254","2169","21085","677","3734","1077","17351","1085","30323","828","6857","1228","23466","1304","33555","639","4409","902","29146","1137","40333","657","3435","891","36898","1140","39029","513","1993","666","37036","752","32954","583","2203","703","30751","812","37040","674","4154","1077","32886","1330"
"0500000US34031","Passaic County, New Jersey","497836","1006","242530","541","20673","884","10381","1200","10292","1129","42836","886","17553","2004","25283","1858","26395","851","4630","1162","21765","1232","32251","863","2520","970","29731","1189","33487","164","3536","1044","29951","1021","35703","455","4395","1119","31308","1134","26418","124","2451","812","23967","841","13996","558","2646","896","11350","1044","10771","581","1964","810","8807","862","255306","1033","21055","1126","10312","1413","10743","1471","39755","1126","15709","1884","24046","1735","25567","3","7573","1323","17994","1323","33695","37","6072","1300","27623","1302","35399","255","6271","1176","29128","1203","37599","226","5196","1171","32403","1207","29250","101","3845","1086","25405","1085","17042","446","3591","877","13451","911","15944","940","4938","1049","11006","1307"
"0500000US34033","Salem County, New Jersey","65445","722","31757","643","2177","341","661","338","1516","488","5835","437","2156","599","3679","453","2872","453","127","163","2745","408","2986","339","121","139","2865","332","4208","466","827","546","3381","544","5184","282","400","260","4784","301","4431","300","268","236","4163","285","2402","237","217","150","2185","288","1662","292","136","113","1526","295","33688","447","2269","511","849","495","1420","440","5210","471","1315","496","3895","596","2734","221","511","270","2223","297","3304","315","668","368","2636","450","4317","370","334","201","3983","378","5621","371","739","382","4882","452","4419","383","298","197","4121","405","2704","339","225","167","2479","365","3110","311","371","227","2739","336"
"0500000US34035","Somerset County, New Jersey","321053","1919","156745","1444","11321","653","2665","695","8656","564","29931","1485","3180","1077","26751","1663","11062","176","660","398","10402","430","17641","479","558","331","17083","587","23522","481","1188","500","22334","633","27990","112","1378","618","26612","603","18598","458","401","267","18197","517","10041","584","776","369","9265","647","6639","472","603","351","6036","538","164308","832","11188","698","2116","588","9072","881","27556","940","4438","1237","23118","1495","9707","650","846","442","8861","759","18538","590","1517","490","17021","632","25307","3","1234","716","24073","716","29459","2","1286","610","28173","610","19993","114","711","463","19282","477","11367","498","991","398","10376","609","11193","580","915","399","10278","687"
"0500000US34037","Sussex County, New Jersey","148466","646","73155","728","4239","389","974","535","3265","431","13672","416","2131","667","11541","870","5533","233","257","224","5276","208","7218","703","443","362","6775","714","10728","516","963","541","9765","598","13640","693","864","557","12776","721","10334","394","751","400","9583","569","4959","192","432","286","4527","324","2832","127","332","207","2500","230","75311","764","5123","680","1218","472","3905","753","12664","650","1892","822","10772","1050","4809","215","330","243","4479","331","7128","242","591","372","6537","374","11289","740","1009","565","10280","1036","14340","550","785","366","13555","576","10650","368","372","272","10278","421","5209","256","462","268","4747","373","4099","255","647","284","3452","371"
"0500000US34039","Union County, New Jersey","532791","954","257564","919","21706","936","8362","1362","13344","1561","45478","972","12533","1994","32945","1988","23056","311","1250","487","21806","574","33761","285","1493","597","32268","617","38170","149","3642","1114","34528","1158","40493","194","2535","726","37958","736","28402","239","1641","608","26761","639","14857","271","1081","506","13776","564","11641","460","1177","497","10464","572","275227","420","21201","948","7722","1174","13479","1461","43012","990","10118","1646","32894","1822","22287","4","3761","930","18526","930","35332","92","4441","1259","30891","1261","39856","180","4731","1118","35125","1118","42888","193","4047","1017","38841","1040","31904","118","3073","984","28831","995","18655","319","1918","584","16737","598","20092","521","3546","876","16546","963"
"0500000US34041","Warren County, New Jersey","108333","629","52565","719","3658","498","881","446","2777","499","9278","555","1613","644","7665","684","4363","419","297","255","4066","407","5385","551","112","140","5273","578","7387","468","557","305","6830","456","9335","407","232","224","9103","514","6701","264","709","476","5992","502","3805","261","317","220","3488","315","2653","291","464","325","2189","417","55768","738","4080","506","1031","353","3049","535","8555","447","1194","596","7361","755","3732","268","638","395","3094","370","5585","485","551","319","5034","494","8214","641","738","432","7476","799","9564","486","377","392","9187","615","7279","388","405","279","6874","399","4126","150","362","209","3764","170","4633","708","716","387","3917","750"
