"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34019","Hunterdon County, New Jersey","123826","1389","60814","894","4220","583","634","358","3586","600","10396","632","936","347","9460","619","4392","391","88","118","4304","375","4797","422","138","151","4659","463","8289","553","327","374","7962","729","11991","339","486","304","11505","425","9098","394","238","230","8860","471","4668","117","181","150","4487","189","2963","289","211","181","2752","341","63012","879","4091","563","863","432","3228","521","10089","549","1102","542","8987","720","3957","367","160","202","3797","436","4818","467","583","443","4235","484","8562","464","450","373","8112","516","12716","404","534","330","12182","546","9384","301","423","361","8961","404","4906","334","427","421","4479","535","4489","335","581","320","3908","367"
"0500000US34021","Mercer County, New Jersey","359796","1790","174397","1604","13868","850","5224","784","8644","1093","28069","964","8100","1667","19969","1494","19836","289","2086","709","17750","733","21799","1065","1426","691","20373","1310","24138","664","1436","535","22702","754","26341","524","2520","841","23821","938","20938","230","1686","544","19252","584","10951","361","1316","505","9635","521","8457","500","1257","483","7200","500","185399","945","12792","827","4385","839","8407","1082","27208","981","6123","1064","21085","1255","19764","575","2348","718","17416","753","22732","577","2858","754","19874","871","25415","289","2954","760","22461","784","28183","131","1669","597","26514","627","23300","563","1403","502","21897","672","12713","453","784","381","11929","481","13292","763","1900","569","11392","821"
"0500000US34023","Middlesex County, New Jersey","804993","1604","393711","1522","30606","1184","6496","1236","24110","1539","63329","1160","14362","1702","48967","1901","42248","420","1979","785","40269","860","54164","469","2112","784","52052","937","57386","477","3310","879","54076","1014","59278","450","3037","771","56241","808","45505","265","1891","701","43614","786","24130","471","2100","578","22030","720","17065","770","2489","637","14576","859","411282","690","29506","1101","7762","1211","21744","1627","60263","1100","12322","1769","47941","2075","39502","274","3099","780","36403","842","56521","100","4191","1094","52330","1098","57893","119","4442","1063","53451","1067","61560","229","3657","1050","57903","1048","48931","190","2846","985","46085","1022","28053","261","5313","989","22740","1022","29053","536","5083","1043","23970","991"
"0500000US34025","Monmouth County, New Jersey","626668","862","305399","835","21602","1149","5626","951","15976","1423","53480","1142","8155","1403","45325","1688","26429","412","1211","557","25218","713","32324","518","1651","818","30673","916","39626","268","1253","539","38373","629","53423","194","2533","697","50890","724","41421","161","1385","509","40036","521","21401","590","1170","407","20231","696","15693","599","2050","623","13643","762","321269","474","20968","1121","5818","1355","15150","1401","50910","1096","8051","1450","42859","1775","23971","24","2139","793","21832","791","32578","187","3496","958","29082","991","43014","83","2342","827","40672","831","56720","147","2266","690","54454","710","43640","123","1728","614","41912","602","24540","63","2063","655","22477","667","24928","415","3123","868","21805","984"
"0500000US34027","Morris County, New Jersey","490495","1778","239584","1510","17245","1169","1466","703","15779","1369","41495","1130","3168","1095","38327","1453","18229","627","645","390","17584","669","26656","656","444","273","26212","718","33306","412","1060","524","32246","606","41988","550","918","405","41070","662","31056","393","974","615","30082","730","16721","405","1586","627","15135","739","12888","357","1261","432","11627","574","250911","1099","16482","1006","1897","760","14585","1296","40131","846","3876","1226","36255","1435","17365","509","635","341","16730","553","26273","457","1427","452","24846","612","35777","478","1317","647","34460","833","43197","306","1410","506","41787","587","33006","164","727","372","32279","391","19135","574","1610","748","17525","877","19545","714","1990","639","17555","806"
"0500000US34029","Ocean County, New Jersey","573936","1284","275361","1092","23229","925","9520","1308","13709","1541","45719","843","15290","2053","30429","1893","22344","439","2124","767","20220","819","30886","698","3948","1033","26938","1241","31781","968","3045","830","28736","1162","37688","564","2763","902","34925","1045","33571","367","2739","1096","30832","1183","26110","393","1747","567","24363","714","24033","390","2746","570","21287","657","298575","898","23583","1297","10794","1625","12789","1464","42658","1061","12816","2086","29842","2149","20930","447","3620","1009","17310","1158","31343","934","6955","1391","24388","1151","32678","600","5152","1035","27526","1140","39773","482","2536","783","37237","838","39191","143","1836","611","37355","632","33257","575","2905","849","30352","995","35162","651","3444","856","31718","1093"
"0500000US34031","Passaic County, New Jersey","498734","985","242586","863","20112","762","11355","1318","8757","1224","43051","751","19413","2283","23638","2252","25914","181","3788","1107","22126","1142","32729","563","2493","930","30236","1027","33310","542","3135","941","30175","969","35204","168","3861","1083","31343","1071","27722","387","2456","759","25266","918","14611","461","2506","885","12105","961","9933","368","2532","728","7401","758","256148","670","19913","911","10953","1297","8960","1495","40370","845","15690","2230","24680","2206","25846","251","6136","1277","19710","1286","33568","3","7964","1323","25604","1324","34442","202","6530","1260","27912","1225","37523","143","5472","1239","32051","1242","29768","269","2760","871","27008","919","17534","324","3055","796","14479","910","17184","571","4684","950","12500","1107"
"0500000US34033","Salem County, New Jersey","64610","763","31364","793","2485","249","962","290","1523","349","5450","407","1858","454","3592","416","2682","307","206","175","2476","285","3414","383","577","346","2837","351","3814","439","608","360","3206","451","5126","337","216","168","4910","374","4359","76","343","211","4016","194","2362","162","175","135","2187","195","1672","120","196","192","1476","225","33246","376","2351","268","1448","444","903","380","4965","362","1388","489","3577","501","2629","332","311","276","2318","312","3821","331","1320","366","2501","465","4269","267","352","237","3917","318","5132","204","689","295","4443","333","4629","133","557","254","4072","297","2568","126","144","100","2424","160","2882","88","284","176","2598","198"
"0500000US34035","Somerset County, New Jersey","322373","729","157704","749","11749","586","1924","620","9825","779","29053","802","3019","1079","26034","1308","11864","1002","567","370","11297","1019","17534","956","475","384","17059","988","22839","127","344","249","22495","279","27957","121","205","188","27752","238","19797","139","490","268","19307","299","9798","399","662","344","9136","444","7113","419","1009","464","6104","481","164669","821","12062","943","1879","539","10183","1002","26484","1187","2507","938","23977","1166","9921","492","1211","622","8710","718","18713","561","539","501","18174","653","24552","5","871","407","23681","408","29573","14","933","627","28640","627","20905","13","577","353","20328","353","11637","360","1306","424","10331","552","10822","594","861","361","9961","622"
"0500000US34037","Sussex County, New Jersey","147071","1167","73735","704","5084","573","654","437","4430","531","13082","716","1197","671","11885","796","6214","355","71","86","6143","362","7015","410","392","295","6623","437","9936","453","607","487","9329","677","13601","413","565","293","13036","427","10515","250","349","172","10166","299","5367","261","279","169","5088","347","2921","120","133","115","2788","158","73336","891","4003","461","990","596","3013","445","12126","576","1887","947","10239","1347","5310","374","710","448","4600","363","7131","438","357","230","6774","453","11288","497","758","504","10530","749","13499","372","589","280","12910","443","10824","304","433","234","10391","407","5183","279","185","135","4998","287","3972","570","488","216","3484","520"
"0500000US34039","Union County, New Jersey","535382","1296","259904","1186","22474","856","8240","1397","14234","1372","44735","878","12262","1935","32473","2139","23720","749","3005","1077","20715","1243","34264","356","1821","761","32443","881","37766","598","1349","451","36417","737","40408","418","2995","864","37413","990","29666","176","2634","894","27032","921","15268","380","2159","758","13109","890","11603","337","2036","594","9567","683","275478","604","20680","1149","7278","1361","13402","1439","42599","1069","12188","1545","30411","1785","22872","406","3328","893","19544","1014","35063","406","6641","1347","28422","1414","39298","2","3757","1168","35541","1168","42628","133","2538","632","40090","645","32998","170","2054","789","30944","772","18959","189","2454","682","16505","710","20381","337","3649","843","16732","895"
"0500000US34041","Warren County, New Jersey","107222","516","51707","745","3614","512","909","424","2705","540","9267","557","1940","565","7327","722","4093","264","301","202","3792","367","5200","420","310","245","4890","455","7411","571","381","418","7030","732","9293","487","947","464","8346","657","6986","254","463","250","6523","327","3556","207","350","246","3206","327","2287","259","101","90","2186","274","55515","543","3711","478","816","369","2895","452","8151","566","1592","627","6559","681","4257","356","330","235","3927","400","5496","487","1095","456","4401","598","8442","460","746","425","7696","566","9200","311","551","274","8649","322","7625","346","615","372","7010","519","4277","206","596","315","3681","383","4356","178","859","481","3497","485"
