"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34019","Hunterdon County, New Jersey","121872","526","59960","711","2992","372","340","266","2652","369","10349","612","1948","1078","8401","1222","5031","394","533","291","4498","476","5327","478","511","306","4816","556","6196","526","498","439","5698","449","10704","357","1079","512","9625","582","10177","188","242","176","9935","268","5881","231","370","261","5511","352","3303","156","136","126","3167","203","61912","640","2633","358","296","237","2337","338","9746","503","1222","593","8524","581","4441","280","317","213","4124","308","4923","407","480","288","4443","472","7360","626","1130","693","6230","639","11799","607","1052","602","10747","350","10176","306","522","322","9654","432","6180","256","384","261","5796","326","4654","205","788","465","3866","400"
"0500000US34021","Mercer County, New Jersey","365341","1387","177726","1196","12886","821","5434","838","7452","1052","27991","722","9139","1340","18852","1211","20398","668","2258","793","18140","948","22425","695","2944","958","19481","1118","23362","412","2101","740","21261","884","26345","420","3577","913","22768","954","22728","308","3174","839","19554","796","13138","272","2003","685","11135","647","8453","247","1330","344","7123","434","187615","870","12753","1142","5138","930","7615","1100","27014","848","7273","1445","19741","1482","20939","89","4515","1166","16424","1158","22299","94","3480","969","18819","987","24161","159","2996","811","21165","807","27233","286","2768","872","24465","887","24651","85","3474","1047","21177","1048","15857","503","2238","668","13619","769","12708","749","1787","681","10921","851"
"0500000US34023","Middlesex County, New Jersey","831493","2602","406607","2611","30149","928","8376","1310","21773","1502","63781","948","16213","1854","47568","1988","40738","196","3932","932","36806","953","58715","605","4670","1148","54045","1228","57802","448","3871","1066","53931","1110","57124","1123","5971","1197","51153","1833","50247","635","4193","993","46054","1178","29193","458","2220","609","26973","763","18858","654","2796","681","16062","913","424886","682","28239","980","7238","1044","21001","1234","61515","987","16673","2594","44842","2586","39298","3","3926","986","35372","986","58761","312","6744","1488","52017","1490","57824","3","7621","1634","50203","1634","60535","194","6822","1290","53713","1326","54768","157","6458","1710","48310","1717","34839","246","4599","1037","30240","1041","29107","559","5294","1360","23813","1473"
"0500000US34025","Monmouth County, New Jersey","624539","991","303839","1140","18856","1157","5769","1061","13087","1132","51091","815","9004","1474","42087","1645","27008","431","2634","748","24374","797","33972","234","3095","841","30877","844","35557","441","2515","733","33042","915","48905","147","2431","803","46474","808","45416","161","4591","1147","40825","1115","27001","303","1984","684","25017","745","16033","269","1745","556","14288","607","320700","826","19923","1291","6155","1208","13768","1643","48156","1225","8320","1468","39836","1626","25921","128","3063","729","22858","706","32605","488","4286","963","28319","977","38556","470","3486","877","35070","1000","52665","112","3580","985","49085","966","47382","314","4601","1197","42781","1207","30647","567","3172","704","27475","789","24845","667","3781","768","21064","831"
"0500000US34027","Morris County, New Jersey","496158","1281","243338","1197","15910","903","2320","801","13590","1072","40056","1196","7558","2619","32498","2444","21370","330","2293","787","19077","806","27456","627","1849","776","25607","1078","29869","489","1875","939","27994","992","40863","418","1649","624","39214","669","34171","487","1269","546","32902","720","20266","444","963","448","19303","613","13377","408","1042","400","12335","526","252820","1086","14601","733","1349","610","13252","856","38791","1017","5314","1362","33477","1835","20893","353","2572","817","18321","923","26221","614","2525","947","23696","1158","32448","466","2262","975","30186","1064","41757","336","2300","757","39457","874","35259","214","1728","607","33531","615","23107","386","1713","497","21394","635","19743","564","2278","609","17465","777"
"0500000US34029","Ocean County, New Jersey","583615","935","281515","938","24639","1088","10887","1708","13752","1666","46942","1086","18084","2037","28858","2157","22201","608","4111","1212","18090","1245","32637","799","5203","1241","27434","1430","29492","524","5771","1173","23721","1208","35992","418","4577","967","31415","1058","35856","560","2962","780","32894","963","30065","595","1719","507","28346","712","23691","579","1132","394","22559","736","302100","680","22764","871","11734","1565","11030","1374","43884","919","17774","2135","26110","1917","21196","547","3782","1217","17414","1197","31837","649","6570","1082","25267","1201","30022","678","5736","1104","24286","1178","38550","658","5247","1176","33303","1393","40761","208","3837","840","36924","841","37948","330","2437","758","35511","846","35138","609","3485","682","31653","934"
"0500000US34031","Passaic County, New Jersey","507279","879","248030","1068","22182","1043","11832","1329","10350","1406","41922","888","21431","1890","20491","1703","25242","154","6053","1065","19189","1060","34261","247","7252","1322","27009","1340","32267","226","5375","1285","26892","1330","34259","392","6478","1545","27781","1655","29380","326","4547","1020","24833","1025","17221","359","2868","793","14353","855","11296","377","1749","667","9547","667","259249","1130","21025","1355","11823","1783","9202","1450","38386","1094","19168","1725","19218","1806","25696","221","9659","1312","16037","1347","34129","230","11572","1562","22557","1539","33406","54","8287","1347","25119","1346","35818","282","7911","1317","27907","1296","32264","242","6322","1065","25942","1123","21335","398","5261","1081","16074","1137","17190","510","3911","838","13279","858"
"0500000US34033","Salem County, New Jersey","62938","877","30521","726","1986","276","855","321","1131","328","4988","409","1949","576","3039","539","2541","335","302","264","2239","281","3698","641","942","391","2756","530","3406","309","458","230","2948","317","4518","181","577","300","3941","322","4443","165","397","220","4046","243","3200","225","331","214","2869","272","1741","240","72","79","1669","222","32417","566","2167","318","1279","330","888","258","4748","268","1530","610","3218","619","2546","349","577","339","1969","398","3630","308","594","263","3036","311","3911","409","874","362","3037","465","4794","483","757","359","4037","454","4697","391","787","342","3910","325","3283","323","423","213","2860","363","2641","460","294","173","2347","460"
"0500000US34035","Somerset County, New Jersey","330553","853","161293","1321","10932","1196","2186","837","8746","1117","27716","1028","3757","981","23959","1490","13859","560","850","466","13009","726","17493","738","943","614","16550","968","21665","668","1238","662","20427","758","26994","765","1222","463","25772","804","22557","191","858","512","21699","524","12157","432","876","360","11281","541","7920","515","836","453","7084","515","169260","1253","9864","1101","2114","1008","7750","1079","27202","772","3658","1000","23544","1142","12919","4","915","400","12004","400","17981","86","1433","542","16548","571","22906","2","1615","843","21291","843","28482","84","1395","473","27087","498","23585","111","1163","492","22422","502","14431","311","1075","670","13356","772","11890","599","1518","686","10372","759"
"0500000US34037","Sussex County, New Jersey","142801","548","71178","505","4268","436","600","380","3668","497","11400","578","2265","690","9135","792","6319","301","1015","474","5304","510","7040","507","1145","364","5895","570","8591","474","576","290","8015","608","12173","450","1015","457","11158","543","11121","242","827","308","10294","377","6918","279","343","263","6575","332","3348","154","126","125","3222","197","71623","640","3639","378","544","341","3095","488","10827","396","1692","672","9135","837","5724","462","511","317","5213","520","7068","234","1017","421","6051","382","8306","402","1456","477","6850","587","12969","426","1128","367","11841","606","11521","275","926","348","10595","449","7275","253","426","248","6849","335","4294","497","550","267","3744","535"
"0500000US34039","Union County, New Jersey","550892","1609","268659","1405","20808","832","8422","1476","12386","1406","46546","830","14867","1909","31679","1860","24970","503","3563","1001","21407","975","35333","705","3996","1000","31337","1245","37807","816","3825","1022","33982","1255","40377","4","3513","1011","36864","1011","33444","128","3905","1214","29539","1227","18255","186","2230","690","16025","709","11119","394","1819","530","9300","684","282233","561","22471","1100","9920","1558","12551","1294","42065","1115","14837","1752","27228","1883","23597","2","3562","801","20035","801","35263","127","6425","1221","28838","1212","38990","3","6573","1211","32417","1212","42394","50","5668","1045","36726","1046","36271","135","4765","1118","31506","1126","22281","159","3581","1100","18700","1068","18901","491","3533","820","15368","853"
"0500000US34041","Warren County, New Jersey","105867","463","51581","738","2974","455","764","385","2210","461","7452","582","1688","610","5764","854","4272","393","940","513","3332","622","5756","453","825","474","4931","597","6230","470","773","367","5457","592","8877","385","933","406","7944","532","8675","465","432","289","8243","538","4418","130","259","199","4159","228","2927","184","109","97","2818","193","54286","649","3147","424","1023","432","2124","444","8490","368","2055","675","6435","674","4453","301","566","287","3887","353","5201","318","761","334","4440","439","6834","463","887","531","5947","750","9161","406","716","346","8445","509","7737","348","1060","401","6677","485","5325","326","384","281","4941","381","3938","307","680","336","3258","310"
