"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34023","Middlesex County, New Jersey","822039","2384","404059","2374","29915","1363","5663","1297","24252","1568","67419","1637","13954","2551","53465","2810","38124","1470","3142","1194","34982","1678","51135","1229","4658","1236","46477","1653","57197","462","4010","911","53187","1002","56094","743","5198","1410","50896","1641","50970","1028","3310","916","47660","1245","32469","370","2448","670","30021","801","20736","248","2995","647","17741","622","417980","547","28941","1569","7414","1616","21527","2549","63776","1730","14650","2399","49126","3089","37426","1289","4303","1105","33123","1430","50916","972","5429","1235","45487","1490","56198","55","4450","1008","51748","1012","56628","112","5482","1376","51146","1363","55619","199","5235","1039","50384","1054","37831","263","6366","1223","31465","1258","30645","436","7123","904","23522","1002"
"0500000US34037","Sussex County, New Jersey","139552","1131","69487","800","4136","482","563","335","3573","550","10964","765","1614","852","9350","774","5964","705","390","359","5574","796","6945","759","831","478","6114","862","8235","632","542","358","7693","644","10179","439","786","407","9393","640","12121","310","278","214","11843","360","6961","241","889","378","6072","415","3982","207","417","201","3565","219","70065","948","3850","484","1218","625","2632","465","10719","801","1635","625","9084","1076","5462","571","390","283","5072","636","7103","601","926","495","6177","548","7478","454","648","372","6830","575","11134","476","802","414","10332","574","12196","346","760","356","11436","553","7100","418","766","359","6334","481","5023","206","639","404","4384","455"
"0500000US34033","Salem County, New Jersey","61386","900","29912","978","1985","551","630","420","1355","461","5876","997","1449","600","4427","1064","2997","630","645","396","2352","634","2395","512","388","260","2007","503","3765","603","500","325","3265","629","3767","329","386","211","3381","363","3996","247","700","370","3296","439","3278","326","363","261","2915","276","1853","297","229","159","1624","324","31474","764","1753","494","508","312","1245","562","4522","545","1237","710","3285","484","2468","493","610","369","1858","436","3367","460","896","358","2471","408","3647","753","302","269","3345","802","4502","350","707","333","3795","497","5114","282","719","382","4395","276","3443","246","922","354","2521","391","2658","282","562","285","2096","352"
"0500000US34021","Mercer County, New Jersey","365196","1474","177779","1344","12115","592","4386","1022","7729","1145","30139","1004","9360","1732","20779","1816","20435","1913","1987","1136","18448","2085","20916","1706","2711","862","18205","1934","22892","316","2883","1158","20009","1146","24609","496","2473","912","22136","921","23209","218","1906","730","21303","791","14678","474","1818","535","12860","600","8786","532","859","379","7927","682","187417","825","11406","674","4361","972","7045","1068","31348","1321","11386","1736","19962","2055","20693","1543","3129","1351","17564","1553","18969","1059","4534","1094","14435","1479","23358","7","2601","894","20757","893","26033","49","3446","1115","22587","1120","24970","133","3289","919","21681","925","17652","558","1465","520","16187","748","12988","890","2389","762","10599","952"
"0500000US34031","Passaic County, New Jersey","499879","1001","243709","871","20680","984","11027","1843","9653","1618","43813","1263","20681","1926","23132","1879","23926","1264","4699","1169","19227","1672","29709","1201","2737","912","26972","1337","32390","921","4172","1299","28218","1556","31902","850","3057","962","28845","1117","30841","160","5607","1173","25234","1190","17766","657","2315","832","15451","990","12682","622","2245","793","10437","712","256170","765","20158","1178","11784","1600","8374","1330","42494","1246","19470","2171","23024","2095","23368","1112","4785","1035","18583","1547","30475","1005","5600","1192","24875","1603","32041","58","6451","1253","25590","1271","33843","5","6183","1028","27660","1028","33006","14","7290","1087","25716","1085","22778","377","4509","857","18269","926","18007","484","3251","830","14756","935"
"0500000US34015","Gloucester County, New Jersey","290287","467","140106","1084","9029","829","2225","927","6804","982","24372","1016","4837","1091","19535","1057","13859","990","1292","602","12567","1094","15385","1111","2164","790","13221","1240","17795","874","2274","1151","15521","1105","19878","790","1012","490","18866","803","19874","484","2643","736","17231","883","12488","401","945","448","11543","531","7426","326","844","358","6582","457","150181","1098","9007","890","2391","905","6616","1028","25116","1203","5162","1446","19954","1421","12864","934","2098","962","10766","1194","16027","1238","2721","903","13306","1409","18167","997","2687","966","15480","1175","21840","516","2363","650","19477","706","21163","332","2465","758","18698","801","14943","338","1297","613","13646","611","11054","404","1208","464","9846","561"
"0500000US34029","Ocean County, New Jersey","596694","1160","287549","1362","25138","1119","10858","1673","14280","1840","51751","1411","19669","2700","32082","2512","22773","1763","3862","1146","18911","1880","29577","1451","5964","1374","23613","1945","29678","826","5771","1242","23907","1382","34006","693","3066","806","30940","984","37509","572","3958","866","33551","1001","31546","623","2218","681","29328","923","25571","483","1835","576","23736","704","309145","995","23839","1133","11716","2034","12123","1803","49722","1479","19000","2945","30722","2888","21585","1419","4444","1048","17141","1726","29123","1128","6171","1166","22952","1473","30043","746","5295","1136","24748","1414","35832","680","4023","1130","31809","1373","42682","394","4912","957","37770","1099","39056","620","2631","714","36425","986","37263","703","3058","950","34205","1156"
"0500000US34011","Cumberland County, New Jersey","139670","3130","67030","3181","5838","1134","4114","1246","1724","817","12534","984","5411","1625","7123","1573","5818","1004","1653","640","4165","997","8470","1027","2450","890","6020","937","9269","1494","1917","786","7352","1494","7748","992","1408","703","6340","889","7534","721","1338","556","6196","839","6071","392","1010","458","5061","460","3748","405","503","348","3245","462","72640","1083","5624","814","4274","831","1350","481","12960","808","6949","1319","6011","1181","6208","687","3012","953","3196","1051","7548","469","2428","694","5120","733","9065","478","1994","698","7071","821","9579","473","2638","871","6941","937","9342","130","1935","804","7407","814","7253","395","1346","490","5907","630","5061","388","1652","599","3409","487"
"0500000US34039","Union County, New Jersey","553927","957","270071","833","22012","1222","8420","1675","13592","1522","47752","1660","12830","2275","34922","2311","23845","1411","3231","1356","20614","1844","32046","1101","3875","1283","28171","1542","37812","152","3263","888","34549","931","38588","169","3530","954","35058","919","34702","252","3236","976","31466","1035","20370","274","3193","1013","17177","991","12944","255","2968","869","9976","810","283856","482","20511","956","5984","1746","14527","1751","46880","1230","14988","2156","31892","2303","23850","1457","4727","1123","19123","1695","31536","1098","3370","1164","28166","1558","38514","171","4189","1141","34325","1143","40073","163","4129","1011","35944","1043","37363","241","5527","1337","31836","1389","23938","288","3952","997","19986","1005","21191","242","4993","1011","16198","1022"
"0500000US34027","Morris County, New Jersey","489808","1749","239209","1455","15482","738","2790","1020","12692","1277","40086","1246","4998","1980","35088","1954","21065","1032","1134","549","19931","1125","24133","940","1459","644","22674","1129","30335","684","2182","996","28153","966","36810","681","1864","758","34946","982","35280","383","1844","662","33436","721","21078","623","949","360","20129","667","14940","400","1309","606","13631","697","250599","885","14263","754","2412","946","11851","1168","40027","1160","3877","1214","36150","1426","20406","823","2015","719","18391","1022","24089","660","1886","732","22203","812","30518","514","1879","780","28639","906","38678","640","1763","593","36915","854","36940","182","3337","966","33603","963","24435","309","1909","574","22526","652","21243","528","2870","751","18373","806"
"0500000US34003","Bergen County, New Jersey","930609","1899","452183","1578","31203","1207","5359","1297","25844","1588","76830","1412","12117","2211","64713","2365","37327","1774","2836","829","34491","1806","48199","1389","2548","711","45651","1509","60133","696","3844","1172","56289","1322","65796","179","4866","1168","60930","1175","63826","247","4670","1157","59156","1141","40373","463","2596","638","37777","725","28496","581","2948","950","25548","1087","478426","873","29211","1166","5665","1285","23546","1539","73230","1765","11073","2306","62157","2684","35639","1337","3340","986","32299","1630","50376","791","4450","1023","45926","1275","63104","100","6095","1615","57009","1622","69793","248","5614","1189","64179","1239","68608","285","5307","1247","63301","1254","46746","266","5188","1395","41558","1410","41719","721","4887","1039","36832","1132"
"0500000US34041","Warren County, New Jersey","105032","373","51648","526","2773","369","643","335","2130","422","8448","480","1484","662","6964","685","4628","668","393","257","4235","715","5421","491","969","613","4452","635","5771","582","553","347","5218","699","8022","476","591","262","7431","564","8337","252","723","324","7614","425","5028","257","486","276","4542","255","3220","237","466","324","2754","360","53384","599","2336","384","518","316","1818","380","8515","415","1147","479","7368","597","4146","463","205","166","3941","499","4923","427","626","303","4297","509","6006","523","987","506","5019","497","8291","534","962","526","7329","683","8688","417","425","260","8263","432","5757","324","651","354","5106","451","4722","475","987","544","3735","658"
