"GEO_ID","NAME","B27007_001E","B27007_001M","B27007_002E","B27007_002M","B27007_003E","B27007_003M","B27007_004E","B27007_004M","B27007_005E","B27007_005M","B27007_006E","B27007_006M","B27007_007E","B27007_007M","B27007_008E","B27007_008M","B27007_009E","B27007_009M","B27007_010E","B27007_010M","B27007_011E","B27007_011M","B27007_012E","B27007_012M","B27007_013E","B27007_013M","B27007_014E","B27007_014M","B27007_015E","B27007_015M","B27007_016E","B27007_016M","B27007_017E","B27007_017M","B27007_018E","B27007_018M","B27007_019E","B27007_019M","B27007_020E","B27007_020M","B27007_021E","B27007_021M","B27007_022E","B27007_022M","B27007_023E","B27007_023M","B27007_024E","B27007_024M","B27007_025E","B27007_025M","B27007_026E","B27007_026M","B27007_027E","B27007_027M","B27007_028E","B27007_028M","B27007_029E","B27007_029M","B27007_030E","B27007_030M","B27007_031E","B27007_031M","B27007_032E","B27007_032M","B27007_033E","B27007_033M","B27007_034E","B27007_034M","B27007_035E","B27007_035M","B27007_036E","B27007_036M","B27007_037E","B27007_037M","B27007_038E","B27007_038M","B27007_039E","B27007_039M","B27007_040E","B27007_040M","B27007_041E","B27007_041M","B27007_042E","B27007_042M","B27007_043E","B27007_043M","B27007_044E","B27007_044M","B27007_045E","B27007_045M","B27007_046E","B27007_046M","B27007_047E","B27007_047M","B27007_048E","B27007_048M","B27007_049E","B27007_049M","B27007_050E","B27007_050M","B27007_051E","B27007_051M","B27007_052E","B27007_052M","B27007_053E","B27007_053M","B27007_054E","B27007_054M","B27007_055E","B27007_055M","B27007_056E","B27007_056M","B27007_057E","B27007_057M"
"0500000US34019","Hunterdon County, New Jersey","120577","1462","58489","993","2961","463","69","57","2892","454","9917","559","674","391","9243","594","4656","246","377","257","4279","323","4796","382","153","154","4643","416","6733","437","306","210","6427","435","10810","330","274","190","10536","390","9942","339","471","286","9471","414","5769","203","452","229","5317","313","2905","161","193","118","2712","189","62088","839","2179","253","450","373","1729","477","10489","390","618","369","9871","542","4122","266","98","105","4024","244","4809","459","153","148","4656","495","7870","539","237","228","7633","509","11755","388","318","259","11437","366","10334","352","384","265","9950","360","6096","220","175","160","5921","259","4434","228","386","190","4048","289"
"0500000US34021","Mercer County, New Jersey","365315","1060","177288","853","13652","801","4696","996","8956","1027","27727","788","8823","1635","18904","1634","20632","164","1569","861","19063","925","22883","342","1826","562","21057","644","23562","282","1640","711","21922","770","26050","306","2021","808","24029","849","21664","306","1966","580","19698","704","12567","410","1491","416","11076","566","8551","398","1599","717","6952","585","188027","525","12574","644","5736","941","6838","1044","27253","643","7782","1297","19471","1439","20645","73","2998","996","17647","1003","22374","95","3217","897","19157","901","24656","161","3160","1066","21496","1060","27619","61","2714","635","24905","633","24443","86","2574","746","21869","756","15487","312","1598","478","13889","565","12976","424","2156","675","10820","758"
"0500000US34023","Middlesex County, New Jersey","826961","1514","405072","1434","30492","1146","7724","1302","22768","1601","63489","1210","15342","2042","48147","2210","41228","357","2549","755","38679","854","57981","538","3148","828","54833","871","57279","572","3530","1024","53749","1231","58267","476","4563","1004","53704","1084","49517","521","4098","928","45419","1049","28402","501","3325","777","25077","903","18417","467","2005","621","16412","720","421889","718","29188","1055","7166","1158","22022","1552","60663","1105","14392","1825","46271","1965","39883","58","2814","858","37069","854","58338","200","6633","1283","51705","1308","57851","58","4762","1103","53089","1091","60997","296","5947","1032","55050","1051","53126","205","4360","861","48766","885","33095","288","3201","795","29894","832","28748","371","5019","1030","23729","1067"
"0500000US34025","Monmouth County, New Jersey","625473","828","304668","597","19939","823","5854","1250","14085","1250","51462","801","8965","1321","42497","1498","27165","345","2733","1078","24432","1095","33253","265","1632","616","31621","683","36605","320","2066","660","34539","683","50313","175","2545","588","47768","588","44237","300","2561","831","41676","785","25685","400","2418","776","23267","876","16009","445","1427","498","14582","687","320805","622","19508","802","4045","1119","15463","1231","49349","853","8464","1493","40885","1497","25802","176","2097","726","23705","720","32730","55","2686","838","30044","840","38922","5","3531","917","35391","916","53880","257","4560","1103","49320","1136","46479","237","2925","973","43554","985","29102","185","1697","496","27405","502","25033","418","2271","606","22762","718"
"0500000US34027","Morris County, New Jersey","495635","1232","241804","1491","15565","801","2450","863","13115","885","40562","1185","3176","976","37386","1606","21010","375","915","552","20095","666","26737","576","1483","523","25254","743","30905","444","1129","536","29776","744","41365","189","1649","490","39716","543","32697","484","1023","478","31674","667","20602","607","735","333","19867","658","12361","503","697","330","11664","511","253831","1072","16090","1429","2211","858","13879","1576","38950","921","3909","986","35041","1219","19628","568","832","409","18796","708","26729","570","1360","750","25369","809","32436","461","1719","562","30717","687","43150","478","1381","558","41769","730","34795","194","1010","499","33785","539","22483","573","1701","589","20782","907","19570","688","2542","767","17028","1101"
"0500000US34029","Ocean County, New Jersey","581193","948","280698","1160","25519","1421","12967","1370","12552","1649","45697","1363","14806","1720","30891","2121","21985","513","2432","705","19553","791","32145","811","5354","1127","26791","1319","30473","717","4012","932","26461","1163","36682","583","3100","945","33582","1105","35050","276","3572","953","31478","969","29299","507","1984","637","27315","792","23848","559","2063","592","21785","812","300495","906","22172","1080","11782","1436","10390","1437","44305","931","15166","2090","29139","2108","21916","554","3724","877","18192","1025","31514","813","7005","1101","24509","1484","30158","688","5062","1070","25096","1250","38735","123","3596","1041","35139","1063","39497","251","3740","803","35757","801","36989","383","2761","710","34228","726","35209","557","3144","625","32065","858"
"0500000US34031","Passaic County, New Jersey","504605","1197","245648","1091","20934","904","11062","1227","9872","1437","42523","959","19852","2129","22671","2043","25232","451","4662","1109","20570","1247","33109","697","4566","1225","28543","1437","32632","636","5126","1163","27506","1156","34645","213","4415","846","30230","874","29044","206","3771","1082","25273","1090","16655","318","2385","627","14270","653","10874","386","1576","673","9298","659","258957","692","21168","948","11695","1288","9473","1440","39184","1031","17285","1777","21899","1954","26052","140","5380","1145","20672","1167","33687","46","8214","1414","25473","1416","33762","176","7837","1274","25925","1309","36608","114","7817","1321","28791","1326","31705","118","4832","1140","26873","1162","20458","456","3623","890","16835","994","16333","530","3620","829","12713","925"
"0500000US34033","Salem County, New Jersey","63607","747","30481","738","1735","331","633","309","1102","207","5207","586","1909","740","3298","529","2155","289","193","202","1962","264","3960","641","196","186","3764","640","3969","658","132","158","3837","681","4353","189","643","358","3710","361","4526","96","480","233","4046","238","2822","215","221","196","2601","269","1754","210","34","63","1720","197","33126","575","2473","400","1359","504","1114","461","4807","394","2163","597","2644","503","2447","329","542","296","1905","272","4214","506","1280","509","2934","452","3568","401","375","221","3193","470","4958","387","1134","375","3824","480","4800","118","571","286","4229","303","3202","105","408","279","2794","283","2657","246","690","259","1967","338"
"0500000US34035","Somerset County, New Jersey","329748","906","160630","1237","11113","1225","1531","963","9582","1347","28345","820","2554","835","25791","1305","13464","125","1134","766","12330","758","17572","747","658","473","16914","840","22332","664","1335","530","20997","727","26944","573","765","424","26179","815","22795","549","1063","534","21732","782","10827","531","820","380","10007","564","7238","346","750","316","6488","445","169118","1105","10517","1108","1851","934","8666","1254","26890","888","2917","1047","23973","886","12400","175","665","425","11735","437","17972","37","1260","526","16712","526","23259","43","784","494","22475","495","28849","104","1361","562","27488","564","23041","115","1115","487","21926","484","13101","591","1164","389","11937","680","13089","682","2189","652","10900","912"
"0500000US34037","Sussex County, New Jersey","143522","1115","71304","991","4508","585","754","503","3754","649","11376","835","2457","949","8919","906","6290","295","459","303","5831","282","7218","396","536","281","6682","422","8782","393","474","325","8308","508","12249","410","530","279","11719","406","11644","397","390","292","11254","500","6057","381","411","225","5646","404","3180","136","484","398","2696","442","72218","804","3747","481","1272","712","2475","598","11496","512","1813","696","9683","874","5969","467","252","258","5717","442","6519","343","836","360","5683","491","9279","537","739","548","8540","697","12675","466","1131","512","11544","621","11263","350","744","362","10519","444","6918","347","601","272","6317","412","4352","275","769","416","3583","426"
"0500000US34039","Union County, New Jersey","548531","1089","267570","893","21976","968","9436","1480","12540","1370","45012","966","16093","1563","28919","1545","25314","393","2977","761","22337","882","35083","542","2779","935","32304","1050","37996","219","2383","781","35613","764","40543","152","3709","998","36834","1035","32465","156","3387","970","29078","994","17758","211","1994","521","15764","561","11423","360","1721","720","9702","793","280961","592","21394","1042","8434","1396","12960","1531","43517","1109","13674","1857","29843","1872","23357","167","4381","968","18976","964","35513","194","5877","1123","29636","1113","39089","61","4064","980","35025","974","42976","361","4112","1073","38864","1041","35168","95","3533","779","31635","802","21292","396","1772","608","19520","662","18655","609","2648","596","16007","770"
"0500000US34041","Warren County, New Jersey","105899","462","51716","566","2933","558","522","297","2411","554","8557","630","2232","612","6325","664","4786","464","585","393","4201","607","5111","399","216","195","4895","389","6852","685","310","311","6542","671","8675","495","492","278","8183","501","7534","256","492","352","7042","389","4545","264","250","183","4295","332","2723","52","170","127","2553","139","54183","652","3373","512","394","251","2979","468","7695","471","1421","627","6274","647","4766","377","735","396","4031","520","5413","393","519","271","4894","467","6519","478","466","313","6053","567","9304","433","1080","411","8224","530","7868","276","830","369","7038","415","5381","330","389","280","4992","313","3864","352","333","224","3531","399"
